Lat,Lon,Times_exceeded
52.177,21.152,2.0
52.082,20.991,2.0
52.205,20.889,2.0
52.262,20.633,2.0
52.23,21.067,2.0
52.284,20.912,2.0
52.278,21.142,2.0
52.256,20.904,2.0
52.252,21.151,2.0
52.19,20.957,2.0
52.263,20.951,2.0
52.135,20.899,2.0
52.245,21.14,2.0
52.305,20.949,2.0
52.25,20.939,2.0
52.297,20.933,2.0
52.317,20.957,2.0
52.228,20.897,2.0
52.124,21.018,2.0
52.224,21.218,2.0
52.226,21.164,2.0
52.408,21.038,2.0
52.199,21.037,2.0
52.22,20.971,2.0
52.276,21.052,2.0
52.337,20.942,2.0
52.304,20.937,2.0
52.201,21.168,2.0
52.24,20.988,2.0
52.114,21.019,2.0
52.261,21.092,2.0
52.248,20.924,2.0
52.374,21.029,2.0
52.405,21.038,2.0
52.183,21.204,2.0
52.212,20.914,2.0
52.217,20.904,2.0
52.308,20.93,2.0
52.176,20.916,2.0
52.217,21.012,2.0
52.215,21.005,2.0
52.099,21.116,2.0
52.247,21.01,2.0
52.212,20.988,2.0
52.3,21.058,2.0
52.254,21.154,2.0
52.28,21.011,2.0
52.252,21.065,2.0
52.222,21.037,2.0
52.161,21.094,2.0
52.311,20.992,2.0
52.286,21.008,2.0
52.111,20.849,2.0
52.201,21.056,2.0
52.264,20.945,2.0
52.299,20.935,2.0
52.204,20.894,2.0
52.226,20.946,2.0
52.185,20.975,2.0
52.165,21.018,2.0
52.223,20.987,2.0
52.19,20.918,2.0
52.297,21.083,2.0
52.263,21.053,2.0
52.257,20.991,2.0
52.268,21.001,2.0
52.237,21.108,2.0
52.256,20.778,2.0
52.308,21.071,2.0
52.257,20.713,2.0
52.292,21.057,2.0
52.177,21.033,2.0
52.222,21.042,2.0
52.222,20.986,2.0
52.292,21.061,2.0
52.256,20.78,2.0
52.177,21.076,2.0
52.082,20.986,2.0
52.276,20.995,2.0
52.261,21.051,2.0
52.224,21.227,2.0
52.232,20.897,2.0
52.244,20.901,2.0
52.206,21.083,2.0
52.263,20.642,2.0
52.246,21.141,2.0
52.234,21.11,2.0
52.168,21.085,2.0
52.24,21.051,2.0
52.281,20.992,2.0
52.246,20.911,2.0
52.295,20.933,2.0
52.292,21.053,2.0
52.292,21.067,2.0
52.256,20.775,2.0
52.082,20.988,2.0
52.292,21.018,2.0
52.314,20.968,2.0
52.149,21.018,2.0
52.176,21.009,2.0
52.213,20.895,2.0
52.355,21.254,2.0
52.189,20.916,2.0
52.336,20.942,2.0
52.214,21.091,2.0
52.381,21.153,2.0
52.262,21.05,2.0
52.217,21.227,2.0
52.292,21.003,2.0
52.21,21.107,2.0
52.233,21.112,2.0
52.188,21.063,2.0
52.257,21.141,2.0
52.292,21.063,2.0
52.177,21.195,2.0
52.32,20.914,2.0
52.246,21.138,2.0
52.226,21.086,2.0
52.088,20.939,2.0
52.317,20.956,2.0
52.316,20.973,2.0
52.218,21.018,2.0
52.224,21.219,2.0
52.349,21.126,2.0
52.179,20.998,2.0
52.308,21.077,2.0
52.266,21.058,2.0
52.324,20.942,2.0
52.194,20.937,2.0
52.377,21.15,2.0
52.19,21.08,2.0
52.417,21.038,2.0
52.229,21.006,2.0
52.237,20.896,2.0
52.281,20.834,2.0
52.227,21.099,2.0
52.267,20.932,2.0
52.2,20.935,2.0
52.224,21.216,2.0
52.169,21.073,2.0
52.224,21.209,2.0
52.226,21.049,2.0
52.252,21.002,2.0
52.217,20.896,2.0
52.152,21.036,2.0
52.226,21.244,2.0
52.273,20.926,2.0
52.307,21.059,2.0
52.256,21.061,2.0
52.251,21.046,2.0
52.116,20.862,2.0
52.136,21.051,2.0
52.337,20.96,2.0
52.247,21.031,2.0
52.177,20.84,2.0
52.207,21.051,2.0
52.391,21.032,2.0
52.228,20.965,2.0
52.327,20.969,2.0
52.386,21.157,2.0
52.256,21.059,2.0
52.131,21.086,2.0
52.306,20.985,2.0
52.234,21.019,2.0
52.305,20.935,2.0
52.306,21.008,2.0
52.222,20.897,2.0
52.184,21.092,2.0
52.439,21.048,2.0
52.215,21.101,2.0
52.222,21.016,2.0
52.307,21.076,2.0
52.166,21.024,2.0
52.254,20.976,2.0
52.228,20.904,2.0
52.123,21.018,2.0
52.18,20.948,2.0
52.225,21.203,2.0
52.156,20.959,2.0
52.249,20.936,2.0
52.215,21.125,2.0
52.294,21.053,2.0
52.292,21.044,2.0
52.262,21.014,2.0
52.232,21.121,2.0
52.148,20.913,2.0
52.224,21.21,2.0
52.177,21.039,2.0
52.377,20.927,2.0
52.232,21.119,2.0
52.388,21.159,2.0
52.263,20.663,2.0
52.242,20.878,2.0
52.307,21.066,2.0
52.261,21.012,2.0
52.211,21.047,2.0
52.29,21.003,2.0
52.304,20.945,2.0
52.255,21.012,2.0
52.267,21.033,2.0
52.158,21.195,2.0
52.375,21.029,2.0
52.274,20.953,2.0
52.344,20.852,2.0
52.229,20.911,2.0
52.248,20.927,2.0
52.156,20.954,2.0
52.244,21.094,2.0
52.176,21.061,2.0
52.409,21.038,2.0
52.312,21.003,2.0
52.37,21.144,2.0
52.236,21.123,2.0
52.267,21.029,2.0
52.254,21.013,2.0
52.261,20.622,2.0
52.169,21.084,2.0
52.249,21.177,2.0
52.292,21.064,2.0
52.202,20.903,2.0
52.201,20.899,2.0
52.236,21.122,2.0
52.256,20.763,2.0
52.202,20.897,2.0
52.24,20.92,2.0
52.126,21.096,2.0
52.211,20.979,2.0
52.202,21.063,2.0
52.06,20.92,2.0
52.269,20.96,2.0
52.098,21.116,2.0
52.103,21.019,2.0
52.268,21.036,2.0
52.051,20.995,2.0
52.268,20.937,2.0
52.257,21.039,2.0
52.177,21.045,2.0
52.224,21.208,2.0
52.343,20.848,2.0
52.215,21.129,2.0
52.199,20.934,2.0
52.354,21.13,2.0
52.225,21.074,2.0
52.414,21.038,2.0
52.369,21.143,2.0
52.113,21.018,2.0
52.301,20.905,2.0
52.256,20.986,2.0
52.126,20.896,2.0
52.307,20.984,2.0
52.25,21.138,2.0
52.162,21.221,2.0
52.233,21.01,2.0
52.246,21.218,2.0
52.209,21.162,2.0
52.288,20.983,2.0
52.304,21.052,2.0
52.14,20.966,2.0
52.299,20.936,2.0
52.264,21.057,2.0
52.228,21.061,2.0
52.243,21.101,2.0
52.168,21.013,2.0
52.235,21.059,2.0
52.264,20.925,2.0
52.337,20.959,2.0
52.182,21.087,2.0
52.17,21.018,2.0
52.271,21.119,2.0
52.22,21.025,2.0
52.269,21.019,2.0
52.231,21.133,2.0
52.188,21.082,2.0
52.319,21.033,2.0
52.142,20.961,2.0
52.228,21.224,2.0
52.253,21.037,2.0
52.233,21.125,2.0
52.32,20.915,2.0
52.183,21.21,2.0
52.143,21.018,2.0
52.276,20.973,2.0
52.263,21.055,2.0
52.246,21.22,2.0
52.104,21.018,2.0
52.189,21.083,2.0
52.215,20.896,2.0
52.215,20.966,2.0
52.214,20.873,2.0
52.264,20.956,2.0
52.304,21.05,2.0
52.347,20.949,2.0
52.245,21.138,2.0
52.131,21.102,2.0
52.25,21.004,2.0
52.291,20.949,2.0
52.152,21.022,2.0
52.164,21.037,2.0
52.319,20.973,2.0
52.223,20.928,2.0
52.166,21.025,2.0
52.327,20.906,2.0
52.226,20.897,2.0
52.185,20.974,2.0
52.285,20.893,2.0
52.275,20.995,2.0
52.276,21.013,2.0
52.162,21.018,2.0
52.196,20.997,2.0
52.309,20.982,2.0
52.189,20.981,2.0
52.247,21.138,2.0
52.248,21.203,2.0
52.166,21.023,2.0
52.305,20.987,2.0
52.32,20.968,2.0
52.278,20.942,2.0
52.309,21.062,2.0
52.2,21.051,2.0
52.337,21.116,2.0
52.183,21.085,2.0
52.189,21.062,2.0
52.318,20.948,2.0
52.293,20.931,2.0
52.233,21.074,2.0
52.144,21.096,2.0
52.215,20.956,2.0
52.273,20.996,2.0
52.231,20.897,2.0
52.165,21.017,2.0
52.207,21.084,2.0
52.164,21.208,2.0
52.211,20.913,2.0
52.182,21.09,2.0
52.103,21.018,2.0
52.371,21.029,2.0
52.166,21.034,2.0
52.101,20.823,2.0
52.199,20.902,2.0
52.194,21.042,2.0
52.251,21.045,2.0
52.21,21.208,2.0
52.329,21.11,2.0
52.205,20.89,2.0
52.302,21.087,2.0
52.271,20.963,2.0
52.18,20.994,2.0
52.239,21.043,2.0
52.441,21.013,2.0
52.173,20.847,2.0
52.272,20.965,2.0
52.228,21.142,2.0
52.442,21.011,2.0
52.334,21.03,2.0
52.24,21.041,2.0
52.161,21.096,2.0
52.208,21.11,2.0
52.211,21.21,2.0
52.192,20.95,2.0
52.289,21.072,2.0
52.227,21.023,2.0
52.29,21.002,2.0
52.195,20.884,2.0
52.295,20.999,2.0
52.202,20.933,2.0
52.439,21.02,2.0
52.193,21.002,2.0
52.236,21.081,2.0
52.245,21.089,2.0
52.238,21.081,2.0
52.267,21.031,2.0
52.108,21.019,2.0
52.189,20.957,2.0
52.44,21.018,2.0
52.17,21.04,2.0
52.269,21.06,2.0
52.231,21.041,2.0
52.257,20.902,2.0
52.218,21.022,2.0
52.25,20.918,2.0
52.212,21.214,2.0
52.237,21.048,2.0
52.262,20.926,2.0
52.149,21.044,2.0
52.212,20.952,2.0
52.094,21.133,2.0
52.122,20.894,2.0
52.229,21.065,2.0
52.239,21.222,2.0
52.136,20.897,2.0
52.245,20.982,2.0
52.263,21.016,2.0
52.156,21.028,2.0
52.216,20.889,2.0
52.278,20.976,2.0
52.131,20.969,2.0
52.183,21.091,2.0
52.17,21.239,2.0
52.12,20.893,2.0
52.156,21.048,2.0
52.261,21.011,2.0
52.151,21.092,2.0
52.098,20.816,2.0
52.25,21.024,2.0
52.443,21.009,2.0
52.318,20.963,2.0
52.269,20.962,2.0
52.346,21.124,2.0
52.249,21.223,2.0
52.167,21.015,2.0
52.212,21.014,2.0
52.237,21.222,2.0
52.252,21.064,2.0
52.304,20.947,2.0
52.267,20.939,2.0
52.097,20.814,2.0
52.252,21.027,2.0
52.444,21.006,2.0
52.286,21.007,2.0
52.239,21.133,2.0
52.196,20.929,2.0
52.279,20.835,2.0
52.128,20.896,2.0
52.183,21.002,2.0
52.298,20.794,2.0
52.176,21.04,2.0
52.185,20.979,2.0
52.122,20.948,2.0
52.17,21.224,2.0
52.231,21.136,2.0
52.186,20.872,2.0
52.188,21.127,2.0
52.324,21.106,2.0
52.203,20.929,2.0
52.194,21.171,2.0
52.216,20.958,2.0
52.291,21.002,2.0
52.286,20.91,2.0
52.199,20.875,2.0
52.337,21.029,2.0
52.308,21.091,2.0
52.182,21.135,2.0
52.207,21.187,2.0
52.281,21.046,2.0
52.237,21.08,2.0
52.21,21.048,2.0
52.124,21.096,2.0
52.191,21.073,2.0
52.289,21.02,2.0
52.169,20.936,2.0
52.268,21.034,2.0
52.218,21.021,2.0
52.24,20.924,2.0
52.194,21.122,2.0
52.349,20.947,2.0
52.181,21.002,2.0
52.215,21.119,2.0
52.147,20.913,2.0
52.142,21.097,2.0
52.257,21.171,2.0
52.182,21.218,2.0
52.188,21.184,2.0
52.307,20.931,2.0
52.122,21.286,2.0
52.228,20.961,2.0
52.287,21.006,2.0
52.274,20.835,2.0
52.248,21.196,2.0
52.26,20.96,2.0
52.197,20.93,2.0
52.355,21.132,2.0
52.285,21.048,2.0
52.305,21.054,2.0
52.094,21.019,2.0
52.231,21.087,2.0
52.275,21.057,2.0
52.196,20.998,2.0
52.158,21.196,2.0
52.396,20.939,2.0
52.276,21.014,2.0
52.201,21.05,2.0
52.183,20.895,2.0
52.306,21.091,2.0
52.305,21.008,2.0
52.191,21.078,2.0
52.135,21.1,2.0
52.078,21.094,2.0
52.138,21.1,2.0
52.162,21.114,2.0
52.281,20.98,2.0
52.245,21.091,2.0
52.204,21.033,2.0
52.326,20.941,2.0
52.187,21.129,2.0
52.049,20.937,2.0
52.192,21.171,2.0
52.221,20.897,2.0
52.097,20.884,2.0
52.248,21.193,2.0
52.266,21.122,2.0
52.325,20.941,2.0
52.355,21.131,2.0
52.306,21.058,2.0
52.206,21.009,2.0
52.144,21.065,2.0
52.348,21.125,2.0
52.305,21.056,2.0
52.257,21.164,2.0
52.221,20.919,2.0
52.341,20.954,2.0
52.194,21.178,2.0
52.248,21.009,2.0
52.201,21.116,2.0
52.211,20.768,2.0
52.305,20.948,2.0
52.173,21.055,2.0
52.158,20.992,2.0
52.161,21.099,2.0
52.146,21.018,2.0
52.248,21.183,2.0
52.315,20.955,2.0
52.31,20.958,2.0
52.107,21.019,2.0
52.152,21.066,2.0
52.216,20.962,2.0
52.219,20.973,2.0
52.319,20.951,2.0
52.152,21.058,2.0
52.268,21.02,2.0
52.178,21.045,2.0
52.274,20.969,2.0
52.246,21.009,2.0
52.181,20.882,2.0
52.078,21.022,2.0
52.199,21.174,2.0
52.32,20.949,2.0
52.184,20.976,2.0
52.323,21.026,2.0
52.205,21.113,2.0
52.184,21.184,2.0
52.302,20.942,2.0
52.248,21.202,2.0
52.182,21.076,2.0
52.149,21.092,2.0
52.195,20.928,2.0
52.191,21.059,2.0
52.198,21.175,2.0
52.258,21.064,2.0
52.167,21.082,2.0
52.206,20.943,2.0
52.082,20.965,2.0
52.33,20.936,2.0
52.245,21.092,2.0
52.155,21.09,2.0
52.177,21.022,2.0
52.229,20.967,2.0
52.161,21.222,2.0
52.285,21.074,2.0
52.177,20.979,2.0
52.282,20.834,2.0
52.209,20.921,2.0
52.312,20.963,2.0
52.209,21.134,2.0
52.045,20.951,2.0
52.302,20.943,2.0
52.255,21.058,2.0
52.143,20.907,2.0
52.086,21.02,2.0
52.289,21.004,2.0
52.125,21.292,2.0
52.166,21.027,2.0
52.401,20.946,2.0
52.229,20.957,2.0
52.399,20.943,2.0
52.262,20.943,2.0
52.273,20.935,2.0
52.153,21.068,2.0
52.321,20.972,2.0
52.184,21.181,2.0
52.303,20.937,2.0
52.133,20.973,2.0
52.198,21.039,2.0
52.259,20.918,2.0
52.232,21.096,2.0
52.321,21.024,2.0
52.321,21.057,2.0
52.167,21.079,2.0
52.195,20.982,2.0
52.209,21.0,2.0
52.276,20.92,2.0
52.138,21.099,2.0
52.083,20.961,2.0
52.305,21.09,2.0
52.234,20.915,2.0
52.199,20.892,2.0
52.229,21.066,2.0
52.275,21.058,2.0
52.243,21.169,2.0
52.128,20.875,2.0
52.192,21.058,2.0
52.234,21.103,2.0
52.237,20.956,2.0
52.106,20.887,2.0
52.264,20.929,2.0
52.239,21.116,2.0
52.308,20.91,2.0
52.149,20.915,2.0
52.353,21.029,2.0
52.157,21.179,2.0
52.216,21.1,2.0
52.147,21.323,2.0
52.249,20.939,2.0
52.321,21.103,2.0
52.358,20.94,2.0
52.256,20.903,2.0
52.117,20.985,2.0
52.174,20.859,2.0
52.167,21.033,2.0
52.261,21.126,2.0
52.242,20.876,2.0
52.295,21.086,2.0
52.236,21.078,2.0
52.197,20.911,2.0
52.296,20.934,2.0
52.217,21.007,2.0
52.216,21.094,2.0
52.21,20.809,2.0
52.225,21.173,2.0
52.193,20.947,2.0
52.227,20.997,2.0
52.207,21.165,2.0
52.206,20.944,2.0
52.236,21.084,2.0
52.212,20.823,2.0
52.15,21.018,2.0
52.231,21.1,2.0
52.207,20.987,2.0
52.27,20.98,2.0
52.166,21.069,2.0
52.108,20.888,2.0
52.173,21.08,2.0
52.292,21.045,2.0
52.255,20.953,2.0
52.183,20.896,2.0
52.19,20.919,2.0
52.214,21.102,2.0
52.152,21.057,2.0
52.243,20.869,2.0
52.233,21.127,2.0
52.164,21.018,2.0
52.248,21.047,2.0
52.281,21.141,2.0
52.219,20.985,2.0
52.213,20.971,2.0
52.296,21.022,2.0
52.352,21.029,2.0
52.283,21.141,2.0
52.169,21.019,2.0
52.186,21.0,2.0
52.227,21.143,2.0
52.309,21.093,2.0
52.236,21.092,2.0
52.181,20.988,2.0
52.214,21.147,2.0
52.291,21.007,2.0
52.247,21.206,2.0
52.218,20.905,2.0
52.109,20.835,2.0
52.208,20.945,2.0
52.197,20.931,2.0
52.262,21.125,2.0
52.23,21.069,2.0
52.163,20.929,2.0
52.148,21.061,2.0
52.155,21.036,2.0
52.31,21.094,2.0
52.218,21.019,2.0
52.292,21.01,2.0
52.401,21.037,2.0
52.159,21.307,2.0
52.22,20.915,2.0
52.211,20.981,2.0
52.111,21.112,2.0
52.096,21.019,2.0
52.165,20.986,2.0
52.043,20.953,2.0
52.266,21.074,2.0
52.366,20.944,2.0
52.221,20.921,2.0
52.171,21.003,2.0
52.277,20.972,2.0
52.179,21.023,2.0
52.21,21.163,2.0
52.269,20.933,2.0
52.183,21.067,2.0
52.259,20.995,2.0
52.25,21.025,2.0
52.323,21.105,2.0
52.167,20.934,2.0
52.191,20.877,2.0
52.175,20.942,2.0
52.346,21.029,2.0
52.071,20.874,2.0
52.257,20.997,2.0
52.174,21.044,2.0
52.28,21.171,2.0
52.213,21.054,2.0
52.326,20.969,2.0
52.251,20.898,2.0
52.227,21.0,2.0
52.253,21.152,2.0
52.377,20.928,2.0
52.263,21.124,2.0
52.205,21.134,2.0
52.229,20.942,2.0
52.226,20.944,2.0
52.26,20.959,2.0
52.192,20.982,2.0
52.259,21.0,2.0
52.193,20.945,2.0
52.143,20.906,2.0
52.22,21.027,2.0
52.209,21.048,2.0
52.183,20.951,2.0
52.156,21.076,2.0
52.312,20.883,2.0
52.201,21.059,2.0
52.051,20.997,2.0
52.212,20.826,2.0
52.318,20.917,2.0
52.305,20.907,2.0
52.227,20.998,2.0
52.202,20.932,2.0
52.143,21.039,2.0
52.261,20.796,2.0
52.198,21.038,2.0
52.202,20.937,2.0
52.239,21.131,2.0
52.316,21.011,2.0
52.257,20.948,2.0
52.28,20.979,2.0
52.233,20.915,2.0
52.301,20.991,2.0
52.246,21.067,2.0
52.221,20.975,2.0
52.148,21.049,2.0
52.378,20.926,2.0
52.435,21.024,2.0
52.247,21.209,2.0
52.253,20.742,2.0
52.41,21.038,2.0
52.168,21.077,2.0
52.209,21.085,2.0
52.211,20.787,2.0
52.312,20.965,2.0
52.18,20.879,2.0
52.159,21.03,2.0
52.255,20.95,2.0
52.279,21.068,2.0
52.228,20.962,2.0
52.293,21.011,2.0
52.247,21.013,2.0
52.099,21.053,2.0
52.178,21.291,1.0
52.298,20.996,1.0
52.15,21.061,1.0
52.338,21.118,1.0
52.22,20.918,1.0
52.224,21.04,1.0
52.459,21.077,1.0
52.211,20.784,1.0
52.091,20.882,1.0
52.232,21.123,1.0
52.198,21.002,1.0
52.18,21.071,1.0
52.292,21.068,1.0
52.226,20.802,1.0
52.184,21.186,1.0
52.156,20.9,1.0
52.18,20.88,1.0
52.083,20.959,1.0
52.182,21.217,1.0
52.263,20.673,1.0
51.997,21.203,1.0
52.242,20.958,1.0
52.18,20.996,1.0
52.384,20.924,1.0
52.218,21.046,1.0
52.218,20.972,1.0
52.182,20.949,1.0
52.217,20.96,1.0
52.463,21.081,1.0
52.217,20.99,1.0
52.185,21.308,1.0
52.247,21.215,1.0
52.078,21.097,1.0
52.393,20.927,1.0
52.371,20.928,1.0
52.419,20.925,1.0
52.374,21.148,1.0
52.225,20.934,1.0
52.106,21.113,1.0
52.238,20.914,1.0
52.213,20.953,1.0
52.223,20.814,1.0
52.146,20.889,1.0
52.186,21.002,1.0
52.207,21.189,1.0
52.188,21.002,1.0
52.454,21.072,1.0
52.247,21.214,1.0
52.303,21.089,1.0
52.411,20.951,1.0
52.376,20.923,1.0
52.181,21.075,1.0
52.277,20.923,1.0
52.212,21.013,1.0
52.261,20.68,1.0
52.397,20.941,1.0
52.146,21.039,1.0
52.237,21.03,1.0
52.22,20.973,1.0
52.293,21.001,1.0
52.204,20.924,1.0
52.183,21.214,1.0
52.121,20.894,1.0
52.465,21.082,1.0
52.205,21.168,1.0
52.146,20.911,1.0
52.266,20.93,1.0
52.233,21.038,1.0
52.289,21.032,1.0
52.266,20.989,1.0
52.182,20.902,1.0
52.411,21.038,1.0
52.262,20.636,1.0
52.231,21.224,1.0
52.265,20.969,1.0
52.328,20.941,1.0
52.226,21.081,1.0
52.193,21.059,1.0
52.247,21.207,1.0
52.204,20.922,1.0
52.19,20.981,1.0
52.218,20.969,1.0
52.247,20.932,1.0
52.235,21.038,1.0
52.208,20.914,1.0
52.191,21.355,1.0
52.118,20.892,1.0
52.23,21.013,1.0
52.162,20.992,1.0
52.174,20.849,1.0
52.26,21.029,1.0
52.198,20.988,1.0
52.139,20.902,1.0
52.222,20.813,1.0
52.263,20.943,1.0
52.287,20.931,1.0
52.152,20.896,1.0
52.093,20.882,1.0
52.307,20.81,1.0
52.226,21.088,1.0
52.225,20.802,1.0
52.145,20.887,1.0
52.255,21.035,1.0
52.171,21.235,1.0
51.996,21.205,1.0
52.232,20.926,1.0
52.338,20.943,1.0
52.203,21.05,1.0
52.194,20.983,1.0
52.11,20.847,1.0
52.265,20.957,1.0
52.24,20.94,1.0
52.186,21.31,1.0
52.276,20.835,1.0
52.175,20.979,1.0
52.211,20.782,1.0
52.226,20.815,1.0
52.142,20.906,1.0
52.112,20.852,1.0
52.225,21.073,1.0
52.247,21.203,1.0
52.149,20.892,1.0
52.173,20.843,1.0
52.114,20.856,1.0
52.292,21.059,1.0
52.457,21.074,1.0
52.336,21.116,1.0
52.197,21.17,1.0
52.049,20.941,1.0
52.217,21.039,1.0
52.295,21.1,1.0
52.113,20.854,1.0
52.462,21.08,1.0
52.084,21.044,1.0
52.174,20.98,1.0
52.283,20.981,1.0
52.413,20.944,1.0
52.246,21.034,1.0
52.088,20.88,1.0
52.228,20.815,1.0
52.325,20.938,1.0
52.195,21.171,1.0
52.2,21.001,1.0
52.32,20.969,1.0
52.154,20.899,1.0
52.134,21.101,1.0
52.25,20.83,1.0
52.151,20.894,1.0
52.269,21.076,1.0
52.243,20.988,1.0
52.295,21.085,1.0
52.203,20.926,1.0
52.318,20.916,1.0
52.24,20.931,1.0
52.243,21.099,1.0
52.192,21.072,1.0
52.274,21.059,1.0
52.173,20.84,1.0
52.282,21.111,1.0
52.455,21.073,1.0
52.211,21.161,1.0
52.191,21.352,1.0
52.213,21.056,1.0
52.115,20.859,1.0
52.151,21.059,1.0
52.25,21.042,1.0
52.123,20.894,1.0
52.063,20.921,1.0
52.261,21.077,1.0
52.083,20.878,1.0
52.214,21.093,1.0
52.29,21.019,1.0
52.179,20.876,1.0
52.171,21.008,1.0
52.175,21.003,1.0
52.262,20.625,1.0
52.386,21.03,1.0
52.164,21.109,1.0
52.221,21.152,1.0
52.203,20.928,1.0
52.182,21.22,1.0
52.148,20.89,1.0
52.085,20.879,1.0
52.163,21.113,1.0
52.406,21.038,1.0
52.167,21.078,1.0
52.207,20.944,1.0
52.402,20.946,1.0
52.161,21.086,1.0
52.199,21.051,1.0
52.373,20.926,1.0
52.09,20.881,1.0
52.224,20.934,1.0
52.299,20.79,1.0
52.296,20.893,1.0
52.309,20.812,1.0
52.215,20.845,1.0
52.228,20.802,1.0
52.217,20.979,1.0
52.376,20.924,1.0
51.996,21.207,1.0
52.209,20.973,1.0
52.225,20.814,1.0
52.21,20.811,1.0
52.193,21.057,1.0
52.148,21.034,1.0
52.119,20.892,1.0
52.43,21.031,1.0
52.286,20.829,1.0
52.108,20.841,1.0
52.308,21.073,1.0
52.406,20.952,1.0
52.239,20.906,1.0
52.213,20.831,1.0
52.433,21.041,1.0
52.314,20.978,1.0
52.203,21.073,1.0
52.093,20.969,1.0
52.138,21.067,1.0
52.135,20.88,1.0
52.325,21.063,1.0
52.042,20.954,1.0
52.313,21.03,1.0
52.212,21.047,1.0
52.205,20.911,1.0
52.189,21.33,1.0
52.183,21.206,1.0
52.261,20.925,1.0
52.069,20.947,1.0
52.212,20.822,1.0
52.189,21.32,1.0
52.25,20.938,1.0
52.263,20.653,1.0
52.16,21.091,1.0
52.26,20.895,1.0
52.184,20.899,1.0
52.051,20.93,1.0
52.105,20.834,1.0
52.415,20.932,1.0
52.257,21.172,1.0
52.089,20.949,1.0
52.117,21.107,1.0
52.078,21.076,1.0
52.182,20.985,1.0
52.257,21.17,1.0
52.161,21.211,1.0
52.278,20.986,1.0
52.078,21.115,1.0
52.179,21.002,1.0
52.239,20.947,1.0
52.352,21.249,1.0
52.289,21.002,1.0
52.056,20.923,1.0
52.111,20.89,1.0
52.263,20.659,1.0
52.411,21.2,1.0
52.332,21.047,1.0
52.185,21.052,1.0
52.192,20.861,1.0
52.265,20.948,1.0
52.274,20.924,1.0
52.106,20.836,1.0
52.188,21.318,1.0
52.094,20.973,1.0
52.351,21.247,1.0
52.174,20.856,1.0
52.26,20.607,1.0
52.212,20.976,1.0
52.263,20.656,1.0
52.124,20.875,1.0
52.319,21.013,1.0
52.291,21.003,1.0
52.438,21.047,1.0
52.281,20.851,1.0
52.137,20.881,1.0
52.148,21.093,1.0
52.242,20.965,1.0
52.196,21.12,1.0
52.185,20.96,1.0
52.131,20.879,1.0
52.181,20.886,1.0
52.282,20.985,1.0
52.263,20.887,1.0
52.184,20.962,1.0
52.212,21.069,1.0
52.2,20.895,1.0
52.241,20.957,1.0
52.361,21.118,1.0
52.078,21.108,1.0
52.264,21.123,1.0
52.175,20.861,1.0
52.207,21.053,1.0
52.129,21.098,1.0
52.183,21.201,1.0
52.301,21.031,1.0
52.24,20.919,1.0
52.053,20.927,1.0
52.126,20.876,1.0
52.413,20.936,1.0
52.103,20.828,1.0
52.233,21.019,1.0
52.278,20.94,1.0
52.436,21.044,1.0
52.17,20.979,1.0
52.211,21.168,1.0
52.189,21.323,1.0
52.108,20.889,1.0
52.215,20.799,1.0
52.183,21.199,1.0
52.367,20.932,1.0
52.333,20.964,1.0
52.271,21.046,1.0
52.052,20.929,1.0
52.216,20.963,1.0
52.127,20.877,1.0
52.231,20.957,1.0
52.205,20.917,1.0
52.231,21.062,1.0
52.105,20.888,1.0
52.231,21.088,1.0
52.413,20.938,1.0
52.216,21.046,1.0
52.249,21.044,1.0
52.226,20.958,1.0
52.34,21.098,1.0
52.189,21.328,1.0
52.07,20.941,1.0
52.287,21.083,1.0
52.333,20.878,1.0
52.216,21.026,1.0
52.152,21.049,1.0
52.437,21.046,1.0
52.312,21.027,1.0
52.326,21.037,1.0
52.263,20.89,1.0
52.107,20.888,1.0
52.313,20.999,1.0
52.189,21.325,1.0
52.365,20.933,1.0
52.109,20.888,1.0
52.262,21.124,1.0
52.292,20.82,1.0
52.11,20.889,1.0
52.23,21.026,1.0
52.242,20.957,1.0
52.192,20.951,1.0
52.129,20.878,1.0
52.235,21.06,1.0
52.175,20.863,1.0
52.268,21.032,1.0
52.361,21.115,1.0
52.191,20.884,1.0
52.258,20.992,1.0
52.259,20.599,1.0
52.261,20.619,1.0
52.22,20.916,1.0
52.253,20.81,1.0
52.084,20.955,1.0
52.189,20.98,1.0
52.121,20.871,1.0
52.29,21.071,1.0
52.205,20.891,1.0
52.263,20.669,1.0
52.179,21.298,1.0
52.256,20.905,1.0
52.302,21.03,1.0
52.171,21.042,1.0
52.2,21.055,1.0
52.217,21.013,1.0
52.137,20.9,1.0
52.096,20.884,1.0
52.21,21.003,1.0
52.257,20.989,1.0
52.347,21.226,1.0
52.44,21.049,1.0
52.142,20.884,1.0
52.258,20.996,1.0
52.218,20.812,1.0
52.188,21.316,1.0
52.107,20.839,1.0
52.214,21.103,1.0
52.188,21.173,1.0
52.171,21.197,1.0
52.0,21.199,1.0
52.19,21.34,1.0
52.239,20.911,1.0
52.21,20.807,1.0
52.305,20.884,1.0
52.263,20.644,1.0
52.099,20.975,1.0
52.116,20.892,1.0
52.182,21.301,1.0
52.095,20.883,1.0
52.22,20.813,1.0
52.16,20.987,1.0
52.377,20.919,1.0
52.104,21.019,1.0
52.427,21.032,1.0
52.19,21.343,1.0
52.263,20.672,1.0
52.251,20.984,1.0
52.36,21.13,1.0
