         249311383 function calls (247886283 primitive calls) in 146.505 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        2    0.000    0.000    0.000    0.000 {method 'readlines' of '_io._IOBase' objects}
        1    0.000    0.000    0.000    0.000 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/geographiclib/geodesiccapability.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.11/ipaddress.py:1883(IPv6Address)
        1    0.000    0.000    0.000    0.000 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/numpy/linalg/linalg.py:43(EighResult)
        1    0.000    0.000    0.000    0.000 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/urllib3/util/request.py:39(_TYPE_FAILEDTELL)
        8    0.000    0.000    0.000    0.000 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/numpy/core/_ufunc_config.py:132(geterr)
       75    0.000    0.000    0.000    0.000 {built-in method sys._getframe}
        1    0.000    0.000    0.000    0.000 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/pandas/util/_tester.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/pandas/core/arrays/numpy_.py:48(NumpyExtensionArray)
        4    0.000    0.000    0.000    0.000 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/branca/element.py:238(__init__)
        1    0.000    0.000    0.000    0.000 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/pandas/compat/_optional.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/numpy/lib/polynomial.py:1077(poly1d)
       62    0.000    0.000    0.000    0.000 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/pytz/lazy.py:96(lazy)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.11/random.py:128(seed)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.11/threading.py:849(__init__)
        3    0.000    0.000    0.000    0.000 /usr/lib/python3.11/functools.py:841(_is_union_type)
        1    0.000    0.000    0.000    0.000 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/numpy/__init__.py:273(<dictcomp>)
       67    0.000    0.000    0.000    0.000 /usr/lib/python3.11/enum.py:1248(value)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.11/fnmatch.py:1(<module>)
       64    0.000    0.000    0.000    0.000 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/pandas/util/_decorators.py:437(__init__)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.11/platform.py:1002(_sys_version)
        1    0.000    0.000    0.000    0.000 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/numpy/core/_dtype.py:1(<module>)
        1    0.000    0.000    0.000    0.000 {method 'dot' of 'numpy.ndarray' objects}
       12    0.000    0.000    0.000    0.000 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/numpy/core/getlimits.py:709(max)
        2    0.000    0.000    0.000    0.000 {built-in method _abc._abc_instancecheck}
      118    0.000    0.000    0.000    0.000 {method 'upper' of 'str' objects}
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.11/encodings/__init__.py:43(normalize_encoding)
        2    0.000    0.000    0.000    0.000 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/numpy/core/arrayprint.py:503(decorating_function)
      134    0.000    0.000    0.000    0.000 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/six.py:93(__init__)
       41    0.000    0.000    0.000    0.000 /usr/lib/python3.11/inspect.py:378(isfunction)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.11/tarfile.py:715(TarInfo)
       12    0.000    0.000    0.000    0.000 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/six.py:194(find_spec)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.11/email/feedparser.py:139(__init__)
        1    0.000    0.000    0.000    0.000 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/numpy/lib/_version.py:1(<module>)
        9    0.000    0.000    0.000    0.000 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/jinja2/nodes.py:635(can_assign)
        1    0.000    0.000    0.000    0.000 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/pandas/core/indexers/utils.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/geopy/geocoders/pickpoint.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/numpy/linalg/linalg.py:47(QRResult)
       16    0.000    0.000    0.000    0.000 {built-in method time.strftime}
        1    0.000    0.000    0.000    0.000 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/numpy/linalg/linalg.py:51(SlogdetResult)
        1    0.000    0.000    0.000    0.000 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/geopy/adapters.py:510(AioHTTPAdapter)
       64    0.000    0.000    0.000    0.000 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/pandas/core/ops/common.py:24(unpack_zerodim_and_defer)
        2    0.000    0.000    0.000    0.000 /usr/lib/python3.11/types.py:247(coroutine)
       11    0.000    0.000    0.000    0.000 /usr/lib/python3.11/dataclasses.py:449(_field_init)
        1    0.000    0.000    0.000    0.000 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/jinja2/loaders.py:588(ModuleLoader)
        1    0.000    0.000    0.000    0.000 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/pandas/core/arrays/string_arrow.py:82(ArrowStringArray)
        1    0.000    0.000    0.000    0.000 {built-in method posix.getcwd}
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.11/email/message.py:243(get_payload)
        2    0.000    0.000    0.000    0.000 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/jinja2/environment.py:80(create_cache)
        2    0.000    0.000    0.000    0.000 <frozen os>:688(__delitem__)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.11/asyncio/format_helpers.py:1(<module>)
        2    0.000    0.000    0.000    0.000 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/jinja2/utils.py:428(__init__)
       13    0.000    0.000    0.000    0.000 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/numpy/core/_dtype_ctypes.py:71(_from_ctypes_scalar)
       15    0.000    0.000    0.000    0.000 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/pandas/core/dtypes/dtypes.py:1835(construct_from_string)
        1    0.000    0.000    0.000    0.000 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/numpy/core/defchararray.py:1922(chararray)
      108    0.000    0.000    0.000    0.000 {built-in method _struct.pack}
        3    0.000    0.000    0.000    0.000 /usr/lib/python3.11/dataclasses.py:392(_fields_in_init_order)
        3    0.000    0.000    0.000    0.000 {built-in method posix.uname}
        1    0.000    0.000    0.000    0.000 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/dateutil/_common.py:1(<module>)
       15    0.000    0.000    0.000    0.000 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/pandas/core/dtypes/dtypes.py:2228(construct_from_string)
        1    0.000    0.000    0.000    0.000 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/pytz/lazy.py:172(<listcomp>)
       98    0.000    0.000    0.000    0.000 /usr/lib/python3.11/enum.py:234(__init__)
        1    0.000    0.000    0.000    0.000 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/pandas/core/internals/managers.py:903(BlockManager)
        8    0.000    0.000    0.000    0.000 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/numpy/_typing/__init__.py:56(__init_subclass__)
        1    0.000    0.000    0.000    0.000 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/pandas/core/groupby/grouper.py:66(Grouper)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.11/zipfile.py:2295(Path)
        2    0.000    0.000    0.000    0.000 <frozen os>:682(__setitem__)
        1    0.000    0.000    0.000    0.000 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/jinja2/lexer.py:211(compile_rules)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.11/importlib/metadata/__init__.py:731(DistributionFinder)
       13    0.000    0.000    0.000    0.000 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/numpy/lib/mixins.py:36(_inplace_binary_method)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.11/socket.py:499(close)
        7    0.000    0.000    0.000    0.000 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/jinja2/runtime.py:658(__init__)
        1    0.000    0.000    0.000    0.000 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/numpy/core/numeric.py:136(ones)
       15    0.000    0.000    0.000    0.000 /usr/lib/python3.11/warnings.py:487(__exit__)
        1    0.000    0.000    0.000    0.000 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/pytz/lazy.py:118(<listcomp>)
        1    0.000    0.000    0.000    0.000 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/dateutil/parser/_parser.py:1373(_result)
        5    0.000    0.000    0.000    0.000 /usr/lib/python3.11/weakref.py:289(update)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.11/logging/__init__.py:1076(__init__)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.11/importlib/metadata/__init__.py:779(FastPath)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.11/asyncio/log.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.11/asyncio/events.py:203(AbstractEventLoop)
        1    0.000    0.000    0.000    0.000 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/numpy/lib/_iotools.py:450(StringConverter)
        1    0.000    0.000    0.000    0.000 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/numpy/core/_type_aliases.py:151(_set_up_aliases)
        1    0.000    0.000    0.000    0.000 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/pandas/_testing/compat.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/pandas/core/internals/managers.py:108(BaseBlockManager)
        1    0.000    0.000    0.000    0.000 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/geographiclib/constants.py:1(<module>)
       22    0.000    0.000    0.000    0.000 /usr/lib/python3.11/logging/__init__.py:237(_releaseLock)
       14    0.000    0.000    0.000    0.000 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/numpy/lib/mixins.py:26(_reflected_binary_method)
       15    0.000    0.000    0.000    0.000 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/pandas/core/dtypes/dtypes.py:342(construct_from_string)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.11/ssl.py:484(SSLContext)
       81    0.000    0.000    0.000    0.000 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/jinja2/nodes.py:585(as_const)
        1    0.000    0.000    0.000    0.000 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/pandas/core/dtypes/dtypes.py:155(CategoricalDtype)
        1    0.000    0.000    0.000    0.000 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/pandas/core/internals/base.py:65(DataManager)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.11/importlib/metadata/__init__.py:281(DeprecatedList)
        2    0.000    0.000    0.000    0.000 /usr/lib/python3.11/selectors.py:583(_can_use)
        3    0.000    0.000    0.000    0.000 <frozen _collections_abc>:933(clear)
       41    0.000    0.000    0.000    0.000 /usr/lib/python3.11/enum.py:92(_is_single_bit)
        2    0.000    0.000    0.000    0.000 /usr/lib/python3.11/pathlib.py:537(__str__)
        1    0.000    0.000    0.000    0.000 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/requests/sessions.py:106(SessionRedirectMixin)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.11/numbers.py:32(Complex)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.11/datetime.py:1669(datetime)
        1    0.000    0.000    0.000    0.000 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/jinja2/runtime.py:655(Macro)
        6    0.000    0.000    0.000    0.000 /usr/lib/python3.11/email/_policybase.py:94(_append_doc)
        1    0.000    0.000    0.000    0.000 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/urllib3/_collections.py:206(HTTPHeaderDict)
        1    0.000    0.000    0.000    0.000 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/dateutil/tz/tz.py:132(tzoffset)
        1    0.000    0.000    0.000    0.000 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/pandas/core/dtypes/dtypes.py:1610(SparseDtype)
        3    0.000    0.000    0.000    0.000 /usr/lib/python3.11/dataclasses.py:573(<listcomp>)
        5    0.000    0.000    0.000    0.000 /usr/lib/python3.11/datetime.py:515(_check_date_fields)
        1    0.000    0.000    0.000    0.000 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/geographiclib/geomath.py:17(Math)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.11/urllib/request.py:317(Request)
        2    0.000    0.000    0.000    0.000 /usr/lib/python3.11/logging/__init__.py:912(createLock)
        1    0.000    0.000    0.000    0.000 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/pandas/core/reshape/merge.py:713(_MergeOperation)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.11/asyncio/events.py:644(BaseDefaultEventLoopPolicy)
        2    0.000    0.000    0.000    0.000 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/numpy/ma/core.py:2952(_update_from)
        1    0.000    0.000    0.000    0.000 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/pandas/core/computation/expr.py:338(BaseExprVisitor)
        1    0.000    0.000    0.000    0.000 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/numpy/matrixlib/defmatrix.py:73(matrix)
        5    0.000    0.000    0.000    0.000 <frozen posixpath>:140(basename)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.11/ipaddress.py:671(_BaseNetwork)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.11/socket.py:495(_real_close)
        1    0.000    0.000    0.000    0.000 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/numpy/core/_dtype_ctypes.py:1(<module>)
        3    0.000    0.000    0.000    0.000 {built-in method _csv.register_dialect}
        1    0.000    0.000    0.000    0.000 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/dateutil/tz/tz.py:41(tzutc)
        1    0.000    0.000    0.000    0.000 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/pandas/core/apply.py:1134(FrameRowApply)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.11/tarfile.py:1445(TarFile)
        1    0.000    0.000    0.000    0.000 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/pandas/io/_util.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/pandas/arrays/__init__.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/pandas/core/indexing.py:725(_LocationIndexer)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.11/subprocess.py:749(Popen)
        2    0.000    0.000    0.000    0.000 /usr/lib/python3.11/logging/__init__.py:435(validate)
       34    0.000    0.000    0.000    0.000 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/jinja2/compiler.py:158(__init__)
        1    0.000    0.000    0.000    0.000 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/pandas/core/array_algos/putmask.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.11/importlib/metadata/__init__.py:531(Distribution)
        1    0.000    0.000    0.000    0.000 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/urllib3/response.py:301(BaseHTTPResponse)
       19    0.000    0.000    0.000    0.000 {built-in method posix._path_normpath}
        2    0.000    0.000    0.000    0.000 /usr/lib/python3.11/inspect.py:2770(__str__)
       21    0.000    0.000    0.000    0.000 /usr/lib/python3.11/inspect.py:755(_is_wrapper)
       58    0.000    0.000    0.000    0.000 /usr/lib/python3.11/dataclasses.py:425(<genexpr>)
        1    0.000    0.000    0.000    0.000 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/pandas/core/indexes/multi.py:208(names_compat)
        1    0.000    0.000    0.000    0.000 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/dateutil/tz/_factories.py:26(__init__)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.11/asyncio/threads.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/numpy/__init__.py:192(<dictcomp>)
        1    0.000    0.000    0.000    0.000 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/pandas/_testing/__init__.py:169(<listcomp>)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.11/urllib/parse.py:143(_NetlocResultMixinBase)
        1    0.000    0.000    0.000    0.000 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/pandas/util/_print_versions.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/urllib3/poolmanager.py:200(__init__)
        1    0.000    0.000    0.000    0.000 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/pandas/io/pytables.py:3342(Table)
        1    0.000    0.000    0.000    0.000 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/numpy/polynomial/chebyshev.py:1995(Chebyshev)
        1    0.000    0.000    0.000    0.000 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/pandas/io/sql.py:2640(SQLiteDatabase)
        2    0.000    0.000    0.000    0.000 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/pandas/core/computation/expr.py:127(_compose)
        1    0.000    0.000    0.000    0.000 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/pandas/core/arrays/_ranges.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/pandas/api/extensions/__init__.py:1(<module>)
       68    0.000    0.000    0.000    0.000 {method 'partition' of 'str' objects}
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.11/weakref.py:164(__setitem__)
       85    0.000    0.000    0.000    0.000 /usr/lib/python3.11/_compat_pickle.py:167(<genexpr>)
        2    0.000    0.000    0.000    0.000 /usr/lib/python3.11/_strptime.py:95(__calc_am_pm)
        1    0.000    0.000    0.000    0.000 {function Random.seed at 0x7f469518bba0}
       11    0.000    0.000    0.000    0.000 /usr/lib/python3.11/dataclasses.py:287(__init__)
        2    0.000    0.000    0.000    0.000 /usr/lib/python3.11/datetime.py:1340(__new__)
        1    0.000    0.000    0.000    0.000 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/pandas/core/util/numba_.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/pandas/io/formats/format.py:415(DataFrameFormatter)
        1    0.000    0.000    0.000    0.000 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/pandas/core/array_algos/replace.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/pandas/core/interchange/dataframe_protocol.py:365(DataFrame)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.11/pickle.py:407(_Pickler)
        1    0.000    0.000    0.000    0.000 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/dateutil/parser/__init__.py:21(__deprecated_private_func)
        1    0.000    0.000    0.000    0.000 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/dateutil/tz/_common.py:149(_tzinfo)
        2    0.000    0.000    0.000    0.000 /usr/lib/python3.11/datetime.py:923(__new__)
        1    0.000    0.000    0.000    0.000 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/pandas/core/strings/object_array.py:35(ObjectStringArrayMixin)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.11/http/cookies.py:254(Morsel)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.11/inspect.py:2037(_signature_bound_method)
        1    0.000    0.000    0.000    0.000 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/pandas/core/dtypes/base.py:43(ExtensionDtype)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.11/zoneinfo/_tzpath.py:31(_parse_python_tzpath)
        1    0.000    0.000    0.000    0.000 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/numpy/polynomial/hermite.py:1658(Hermite)
        1    0.000    0.000    0.000    0.000 <frozen posixpath>:100(split)
        1    0.000    0.000    0.000    0.000 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/geopy/geocoders/base.py:430(_synchronized)
       94    0.000    0.000    0.000    0.000 /usr/lib/python3.11/ipaddress.py:574(__int__)
        1    0.000    0.000    0.000    0.000 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/pandas/core/tools/times.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.11/platform.py:778(uname_result)
        2    0.000    0.000    0.000    0.000 <frozen _collections_abc>:362(__subclasshook__)
        1    0.000    0.000    0.000    0.000 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/pandas/tseries/offsets.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/pandas/core/array_algos/masked_reductions.py:1(<module>)
       40    0.000    0.000    0.000    0.000 /usr/lib/python3.11/typing.py:2821(<genexpr>)
        1    0.000    0.000    0.000    0.000 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/pandas/core/apply.py:1240(FrameColumnApply)
       41    0.000    0.000    0.000    0.000 /usr/lib/python3.11/typing.py:2016(<genexpr>)
        1    0.000    0.000    0.000    0.000 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/pandas/io/excel/_odswriter.py:31(ODSWriter)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.11/pathlib.py:858(Path)
       15    0.000    0.000    0.000    0.000 /usr/lib/python3.11/email/message.py:506(set_raw)
        1    0.000    0.000    0.000    0.000 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/pandas/io/spss.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.11/ipaddress.py:563(_BaseAddress)
        1    0.000    0.000    0.000    0.000 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/pandas/core/base.py:181(SelectionMixin)
        1    0.000    0.000    0.000    0.000 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/numpy/polynomial/laguerre.py:1606(Laguerre)
        1    0.000    0.000    0.000    0.000 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/pandas/io/json/_json.py:818(JsonReader)
        2    0.000    0.000    0.000    0.000 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/jinja2/utils.py:519(__setitem__)
        1    0.000    0.000    0.000    0.000 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/pandas/core/dtypes/base.py:501(Registry)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.11/email/message.py:409(__getitem__)
        1    0.000    0.000    0.000    0.000 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/pandas/core/array_algos/datetimelike_accumulations.py:1(<module>)
       72    0.000    0.000    0.000    0.000 {method 'removeprefix' of 'str' objects}
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.11/uuid.py:85(UUID)
